船舶呼號,英文名稱,中文名稱,IMO號,MMSI號,船東,船籍港,船種,船舶國籍,危險品,航線,出發港,目的港,實際進港日,實際進港時間,實際出港日,實際出港時間
BR3431,SAM BO LUN,山寶輪,,416004093,海盛航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200925,18:31:00,20200925,5:59:00
BR4174,WORLD SEA,保時航,9642100,416005863,前進海事工程股份有限公司,高雄港,運輸補給船,台灣，中華民國,無危險品,,PU TAI offshore‧布袋港外,PU TAI‧布袋,20200929,10:32:00,20200930,23:05:00
BR4174,WORLD SEA,保時航,9642100,416005863,前進海事工程股份有限公司,高雄港,運輸補給船,台灣，中華民國,無危險品,,PU TAI offshore‧布袋港外,PU TAI‧布袋,20200928,10:09:00,20200929,23:06:00
BR3107,YU TAI NO.1,友泰1號,,416000117,瑞邦海運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,kinmen?liaoluo harbor‧金門料羅港,20200927,3:44:00,20200929,9:29:00
VRSU9,DERYOUNG SPACE,德洋欣滿,9878943,477410400,DERYOUNG MARITIME (H.K.) COMPANY LIMITED,下葵涌,雜貨船,香港,無危險品,兩岸直航航線,Phu My,Jiaxing‧浙江嘉興,20200929,23:33:00,20200930,7:00:00
A8ZM2,FPMC B 105,台塑105,9487677,636015244,FPMC 105 MARINE CORP.,蒙羅維亞,散裝船,賴比瑞亞,無危險品,,Other Port of VIET NAM‧越南其他港口,Other Port of VIET NAM‧越南其他港口,20200925,1:51:00,20200926,7:55:00
BR3621,WU ZHOU FU JIANG,浯洲福將,,,鴻順興海運股份有限公司,高雄港,全貨櫃船,台灣，中華民國,無危險品,高雄港金門港航線,Kinmen‧金門,Kinmen‧金門,20200926,22:23:00,20200927,13:02:00
VRLR5,DERYOUNG SUNBRIGHT,德洋向耀,9678317,477188100,"DERYOUNG MARITIME(H.K.)CO.,LTD.",香港,散裝船,香港,無危險品,兩岸直航航線,Phu My,Humen‧廣東虎門,20200928,21:05:00,20200928,14:56:00
H9RN,VENUS SEVEN,金星7號,9260251,,"VENUS MARINE CO., LTD. S.A.",巴拿馬城,雜貨船,巴拿馬,無危險品,,"Osaka, OSAKA‧大阪","Osaka, OSAKA‧大阪",20200929,23:39:00,20200929,9:55:00
BHFF,DERYOUNG SUNSHINE,德洋明陽,9227041,416436000,德洋海運股份有限公司,基隆港,雜貨船,台灣，中華民國,無危險品,兩岸直航航線,Guangzhou=Canton‧廣東廣州,Guangzhou=Canton‧廣東廣州,20200928,1:29:00,20200929,15:05:00
BR4174,WORLD SEA,保時航,9642100,416005863,前進海事工程股份有限公司,高雄港,運輸補給船,台灣，中華民國,無危險品,,PU TAI offshore‧布袋港外,PU TAI‧布袋,20200926,7:03:00,20200928,22:58:00
BR3556,SAM BO II,山寶2號,,416004514,海盛航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Lung-men．龍門尖山碼頭區,Lung-men．龍門尖山碼頭區,20200924,8:43:00,20200924,15:50:00
BIBN4,HAI MEN,海門,9613771,,上海民生輪船有限公司,上海,貨櫃輪(有導槽),中國大陸,雜項危險物質,兩岸直航航線,Ningbo‧浙江寧波,Ningbo‧浙江寧波,20200927,15:12:00,20200928,23:35:00
BR3191,CHUAN FU,全富,,416000209,全富海運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Qingfan Port‧西莒青帆港,Kinmen‧金門,20200927,21:59:00,20200929,7:05:00
VRLS2,NEW MINGZHOU 12,新明州 12,9656280,,"NINGBO OCEAN (HONGKONG) CO.,LIMITED.",香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Ningbo‧浙江寧波,Ningbo‧浙江寧波,20200927,10:03:00,20200927,14:00:00
BR3946,YAN YI,延益,,416005365,澎湖航業股份有限公司,高雄港,半貨櫃船,台灣，中華民國,已壓縮液化氣體,高雄港澎湖港航線,Kaohsiung Harbor‧高雄港,Kaohsiung Harbor‧高雄港,20200929,17:51:00,20200929,5:57:00
BR4124,RIKULAU,雲豹,9838149,416005693,百麗航運股份有限公司,基隆港,高速客船,台灣，中華民國,無危險品,,PU TAI‧布袋,Makung‧澎湖馬公碼頭區,20200925,9:29:00,20200926,2:30:00
VRFA4,JJ STAR,錦江之星,9324966,,SUPER UNION SHIPPING(HONG KONG)LIMITED,香港,多用途船,香港,雜項危險物質,兩岸直航航線,Shanghai‧上海,Shanghai‧上海,20200928,0:07:00,20200928,7:06:00
3EAG5,DERYOUNG SHINESTONE,德洋湧鑽,9315460,,SHINESTONE MARITIME S.A.,巴拿馬城,雜貨船,巴拿馬,無危險品,,Culao,Xinhui‧廣東新會,20200926,1:48:00,20200926,15:05:00
BR3946,YAN YI,延益,,416005365,澎湖航業股份有限公司,高雄港,半貨櫃船,台灣，中華民國,已壓縮液化氣體,高雄港澎湖港航線,Kaohsiung Harbor‧高雄港,Kaohsiung Harbor‧高雄港,20200926,17:33:00,20200926,1:50:00
9V6110,CHITOSE,千歲,9666508,,WANG TAT CORPORATION PTE. LTD.,新加坡,冷凍船,新加坡,無危險品,,Shimizu‧清水,Shimizu‧清水,20200925,22:55:00,20200926,7:00:00
BIBL,SHENG YUN,盛運,9737022,416019000,台灣中油股份有限公司,高雄港,油品船,台灣，中華民國,無危險品,,Taichung Harbor‧臺中港,Taichung Harbor‧臺中港,20200928,0:31:00,20200929,6:56:00
BR3779,KAI SHIUAN NO.6,凱旋6號,,416005086,凱旋海運股份有限公司,高雄港,客船,台灣，中華民國,無危險品,,PU TAI‧布袋,Taitung Fugang‧台東富岡港,20200928,9:50:00,20200929,23:16:00
BR2175,KAI SHIUAN NO.3,凱旋3號,,416174800,凱旋海運股份有限公司,高雄港,客船,台灣，中華民國,無危險品,,PU TAI‧布袋,Makung‧澎湖馬公碼頭區,20200926,9:32:00,20200929,1:42:00
BR2175,KAI SHIUAN NO.3,凱旋3號,,416174800,凱旋海運股份有限公司,高雄港,客船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200925,3:10:00,20200926,7:47:00
BR3094,YIN LIAN,延聯,,416000095,明鑫輪船股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,高雄港澎湖港航線,Lung-men．龍門尖山碼頭區,Lung-men．龍門尖山碼頭區,20200929,19:57:00,20200929,9:30:00
BR4284,TA FENG,大峰,,416006135,高金輪船股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,Kinmen‧金門,20200928,21:35:00,20200928,11:42:00
BR4284,TA FENG,大峰,,416006135,高金輪船股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,Kinmen‧金門,20200926,12:42:00,20200926,14:42:00
H9VE,GRAND POWER,豪力,9249221,,CHINA TRADE GROUP HOLDINGS LIMITED,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,Hong Kong‧香港,Haiphong‧海防,20200925,13:41:00,20200926,1:30:00
BHFO,TAI HWA,臺華,8811027,416100010,台灣航業股份有限公司,高雄港,客貨船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,Makung‧澎湖馬公碼頭區,20200929,6:53:00,20200930,15:55:00
BNCY,NATION PROSPERITY II,國昌2號,9071155,416424000,國昌海運股份有限公司,基隆港,雜貨船,台灣，中華民國,無危險品,,Hoping‧和平,Hoping‧和平,20200926,5:30:00,20200928,7:12:00
BKUC5,HUA LE 6,華樂6,9627459,413442760,浙江華樂遠洋船務有限公司,浙江舟山(MAJ),雜貨船,中國大陸,無危險品,兩岸直航航線,Xiamen‧福建廈門(新),Dangjin-gun,20200929,3:27:00,20200930,8:40:00
VRON7,XINDE KEELUNG,中外運基隆快航,9159854,,"HOFUTURE SHIPPING CO.,LIMITED",香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Qingdao Tsingtao‧山東青島,Qingdao Tsingtao‧山東青島,20200926,23:43:00,20200926,15:40:00
7JSJ,SETSU MARU,節丸,9701695,,南西海運株式會社,那霸,全貨櫃船,日本,無危險品,A104東北亞航線(含大陸),"Naha, OKINAWA‧那霸","Naha, OKINAWA‧那霸",20200927,1:55:00,20200927,11:15:00
9V3644,XIN HUI YANG,新惠洋,9771743,563046600,XINHUIYANG SHIPPING PTE. LTD.,新加坡,油輪,新加坡,易燃液體,,"Corpus Christi, TX‧柯泊史克利斯特港",Singapore‧新加坡,20200927,2:48:00,20200929,20:54:00
BVKS,DONG FANG FU,東方富輪,9162423,,"FUJIAN ORIENT SHIPING CO.,LTD",福建福州,全貨櫃船,中國大陸,雜項危險物質,兩岸直航航線,Ningbo‧浙江寧波,Ningbo‧浙江寧波,20200925,1:04:00,20200925,9:53:00
BR3148,TA YIH,大益,,416000025,大吉航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,DONGSHA‧東沙,20200929,5:02:00,20200930,7:08:00
BVUK,DONG FANG QIANG,東方強,9122538,,福建東方海運有限公司,福建福州,全貨櫃船,中國大陸,雜項危險物質,兩岸直航航線,Tianjin=Tientsin‧天津,Tianjin=Tientsin‧天津,20200925,17:27:00,20200925,3:43:00
3FQY8,GRAND TAJIMA,田島,9197636,,JOYLINK SHIPPING CORPORATION,巴拿馬城,雜貨船,巴拿馬,無危險品,兩岸直航航線,Zhangjiagang=Changjiagang‧江蘇張家港,Dili,20200930,6:31:00,20200930,13:00:00
C6AS3,METHANE SPIRIT,馬森,9336737,,METHANE SPIRITL.L.C,拿騷,液化天然氣船,巴哈馬,易燃液體,,Port Moresby‧摩里斯比港,Port Moresby‧摩里斯比港,20200927,2:00:00,20200928,0:00:00
BJPM,DONG SHAN 25,東山25,#V17281,413706320,福建省東山縣東航船務有限公司,福建漳州,雜貨船,中國大陸,無危險品,,Quanzhou‧福建泉州,Quanzhou‧福建泉州,20200925,23:38:00,20200925,9:27:00
BR3680,TA CHUNG,大中,,416004824,中台航運股份有限公司,高雄港,半貨櫃船,台灣，中華民國,無危險品,高雄─金門航線,Kaohsiung Harbor‧高雄港,Kinmen‧金門,20200927,5:05:00,20200927,13:15:00
D5WQ8,YM CREDENTIAL,聚明,9864526,,ALL OCEANS TRANSPORTATION INC,Cape Mount,全貨櫃船,賴比瑞亞,雜項危險物質,,Cat Lai‧卡萊港,Keelung (Chilung)‧基隆港,20200930,16:11:00,20200930,2:50:00
H9ND,RUN LONG,潤龍,9172612,,"WAN FENG MARINE SHIPPING CO., LIMITED",巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,Cebu‧宿移,Cebu‧宿移,20200927,2:03:00,20200928,18:15:00
BVAY7,HUA HANG 1,華航1,9388285,,FUJIAN HUARONG MARINE SHIPPING GROUP CORPORATION,福建福州,全貨櫃船,中國大陸,雜項危險物質,兩岸直航航線,Taicang‧江蘇太倉,Taicang‧江蘇太倉,20200927,5:01:00,20200927,10:00:00
VRQV7,HUA HANG 6,華航6,9339040,,ASIA STAR SHIPPING LIMITED,香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Xiamen‧福建廈門(新),Xiamen‧福建廈門(新),20200925,10:04:00,20200926,21:25:00
VRBQ9,CEMTEX VENTURE,裕勇輪,9345324,,U-MING MARINE TRANSPORT (HONG KONG) LIMITED,香港,散裝船,香港,無危險品,兩岸直航航線,Fuzhou‧福建福州,Fuzhou‧福建福州,20200926,2:37:00,20200928,1:28:00
BVBI7,XIAO JIANG,曉江,9401269,,"FUZHOU MAWEI SHIPPING CO.,LTD.",福建福州,全貨櫃船,中國大陸,雜項危險物質,兩岸直航航線,Taicang‧江蘇太倉,Taicang‧江蘇太倉,20200925,6:41:00,20200925,12:00:00
VRZB8,DONG FANG SHUN,東方順,9078464,,ALL-TRANS(HK)SHIPPING COMPANY LIMITED,柴灣,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Fuzhou‧福建福州,Fuzhou‧福建福州,20200928,5:33:00,20200929,22:35:00
VRZB8,DONG FANG SHUN,東方順,9078464,,ALL-TRANS(HK)SHIPPING COMPANY LIMITED,柴灣,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Fuzhou‧福建福州,Fuzhou‧福建福州,20200925,1:36:00,20200925,11:55:00
VRJG5,DONG FANG XING,東方興,9112416,,ALL-TRANS(HK) SHIPPING COMPANY LIMITED,香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Fuzhou‧福建福州,Fuzhou‧福建福州,20200929,22:45:00,20200929,12:05:00
VRJG5,DONG FANG XING,東方興,9112416,,ALL-TRANS(HK) SHIPPING COMPANY LIMITED,香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Fuzhou‧福建福州,Fuzhou‧福建福州,20200925,6:23:00,20200926,22:30:00
VRCN8,GODSPEED,騏龍,9426738,,CREATIVITY DRAGON HOLDINGS LIMITED,香港,雜貨船,香港,雜項危險物質,兩岸直航航線,Fuzhou‧福建福州,Fuzhou‧福建福州,20200926,14:57:00,20200927,1:50:00
VRDD5,NAGALEADER,驪龍,9122306,477926700,EAST PRIMERA HOLDINGS LIMITED,香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Fuzhou‧福建福州,Fuzhou‧福建福州,20200929,6:09:00,20200930,20:17:00
VRDD5,NAGALEADER,驪龍,9122306,477926700,EAST PRIMERA HOLDINGS LIMITED,香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Fuzhou‧福建福州,Fuzhou‧福建福州,20200925,3:33:00,20200926,0:20:00
BR3556,SAM BO II,山寶2號,,416004514,海盛航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200924,20:26:00,20200924,5:58:00
VRGL6,HAO JU,浩巨,9576129,,"HONGKONG HUAYI SHIPPING CO.,LIMITED",香港,雜貨船,香港,無危險品,兩岸直航航線,Guangzhou=Canton‧廣東廣州,Ningbo‧浙江寧波,20200924,2:24:00,20200925,14:33:00
BR4166,CWIND PHANTOM,奔騰,9770490,416005829,國際海洋股份有限公司,高雄港,運輸補給船,台灣，中華民國,無危險品,,雲林離岸風力發電廠興建計畫,雲林離岸風力發電廠興建計畫,20200928,9:49:00,20200929,23:27:00
BR4124,RIKULAU,雲豹,9838149,416005693,百麗航運股份有限公司,基隆港,高速客船,台灣，中華民國,無危險品,,PU TAI‧布袋,Makung‧澎湖馬公碼頭區,20200924,9:21:00,20200925,2:28:00
BR3218,HON YUN,航運,,416001858,順航航運股份有限公司,高雄港,油品船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,little Liuqiu port‧小琉球白沙港,20200923,7:48:00,20200925,1:25:00
9V5280,SOUTHERN CONDOR,兀鷹,9441659,372903000,CHEMPIONEER TANKERS PTE LTD,Pulau Sebarok,油輪,新加坡,無危險品,,"Lahad Datu, Sabah‧拿篤","Lahad Datu, Sabah‧拿篤",20200927,23:53:00,20200930,13:06:00
POCG,MP PREMIER,首相,9612698,,PT.PELAYARAN NASIONAL BINA BUANA RAYA,印尼其他港口,拖船,印尼,無危險品,,Taichung Harbor‧臺中港,BATAAN‧八丹半島,20200923,5:51:00,20200926,4:40:00
BR4124,RIKULAU,雲豹,9838149,416005693,百麗航運股份有限公司,基隆港,高速客船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200925,3:33:00,20200925,8:18:00
BR4124,RIKULAU,雲豹,9838149,416005693,百麗航運股份有限公司,基隆港,高速客船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200924,3:20:00,20200924,8:13:00
BR3946,YAN YI,延益,,416005365,澎湖航業股份有限公司,高雄港,半貨櫃船,台灣，中華民國,無危險品,高雄港澎湖港航線,Lung-men．龍門尖山碼頭區,Lung-men．龍門尖山碼頭區,20200924,10:16:00,20200925,12:57:00
BR4040,TAI JI JHIH SING NO.2,太吉之星2號,9826134,416005521,海有航運股份有限公司,高雄港,客船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200925,3:10:00,20200925,7:54:00
BR4040,TAI JI JHIH SING NO.2,太吉之星2號,9826134,416005521,海有航運股份有限公司,高雄港,客船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200924,3:07:00,20200924,7:48:00
BR4174,WORLD SEA,保時航,9642100,416005863,前進海事工程股份有限公司,高雄港,運輸補給船,台灣，中華民國,無危險品,,PU TAI offshore‧布袋港外,PU TAI‧布袋,20200924,9:38:00,20200926,23:02:00
BLEP,KANWAY GLOBAL,建輝,9167461,416438000,漢福股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,,Keelung (Chilung)‧基隆港,Taichung Harbor‧臺中港,20200926,20:13:00,20200926,6:00:00
BIBG,WAN HAI 103,昇春,9596349,416016000,萬海航運股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,兩岸直航航線,Kaohsiung Harbor‧高雄港,Fuzhou‧福建福州,20200929,8:13:00,20200930,23:35:00
BR3192,BAO SHAN NO.3,寶山3號,9276456,416362000,台灣中油股份有限公司,高雄港,油輪,台灣，中華民國,無危險品,,Suao‧蘇澳,Suao‧蘇澳,20200926,13:54:00,20200927,3:30:00
9V2116,KOTA LESTARI,永城,9628348,,太平船務,新加坡,全貨櫃船,新加坡,雜項危險物質,E004紐澳航線(含大陸),Shanghai‧上海,Tauranga‧陶蘭加,20200925,15:20:00,20200926,0:48:00
BR3431,SAM BO LUN,山寶輪,,416004093,海盛航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Lung-men．龍門尖山碼頭區,Lung-men．龍門尖山碼頭區,20200923,9:51:00,20200924,15:53:00
BR3556,SAM BO II,山寶2號,,416004514,海盛航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Lung-men．龍門尖山碼頭區,Lung-men．龍門尖山碼頭區,20200923,9:56:00,20200924,17:48:00
BR3124,KING HUNG NO.2,金航2號,,416000126,金欣海運股份有限公司,高雄港,油品船,台灣，中華民國,無危險品,,Kinmen‧金門,Kinmen‧金門,20200925,23:13:00,20200925,7:05:00
9V8672,CEMTEX DILIGENCE,裕勤,9820673,,U-MING MARINE TRANSPORT (SINGAPORE) PRIVATE LIMITED,新加坡,散裝船,新加坡,無危險品,,"Samarinda, Kalimantan‧沙馬林達","Samarinda, Kalimantan‧沙馬林達",20200924,22:52:00,20200926,22:40:00
BR3135,,長奕,,416000105,長奕航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200930,18:32:00,20200930,2:13:00
MDBO3,SEAWAY MOXIE,汐威莫克希,9676216,232015469,Subsea 7 Offshore Resources (UK) Limited.,道格拉,工作船,英國萌島,無危險品,,An Ping‧安平港,An Ping‧安平港,20200924,1:18:00,20200925,7:50:00
BR3135,,長奕,,416000105,長奕航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200929,17:37:00,20200929,5:41:00
VRXH5,OSG ADMIRAL,亞威,9131022,4779430000,SINOTEC MARITIME LIMITED,香港,全貨櫃船,香港,無危險品,兩岸直航航線,Shantou=Swatow‧廣東汕頭,Shantou=Swatow‧廣東汕頭,20200925,0:33:00,20200925,7:45:00
5BTQ4,CSL SANTA MARIA,凱聖瑪輪,9290426,,SANTA MARIA INVESTMENTS S.A.,利馬索爾,全貨櫃船,塞浦路斯,雜項危險物質,A104東北亞航線(含大陸),Qingdao Tsingtao‧山東青島,Jawaharlal Nehru (Nhava Sheva)‧那瓦夏瓦,20200925,12:15:00,20200926,1:00:00
9V6129,GLORY JUSTICE,義榮輪,9847035,,GLORY PACIFIC SHIPPING (S) PTE LTD,新加坡,雜貨船,新加坡,無危險品,,Cam Pha‧肯伐,Cam Pha‧肯伐,20200924,23:24:00,20200925,14:58:00
D5IX4,THORSTAR,德翔索爾,9253002,,TDS CONTAINERSHIPS VII AS,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,A304東南、北亞航線(含大陸),"Osaka, OSAKA‧大阪",Kaohsiung Harbor‧高雄港,20200928,15:05:00,20200929,21:52:00
VRSR7,TS YOKOHAMA,德翔橫濱,9846524,,T.S. DYNASTY LIMITED,香港,全貨櫃船,香港,雜項危險物質,A304東南、北亞航線(含大陸),"Tokyo, TOKYO‧東京",Haiphong‧海防,20200926,1:12:00,20200926,10:10:00
V7PC2,TS KAOHSIUNG,德翔高雄,9810068,,T.S. EMPIRE HOLDING LIMITED,馬朱羅,全貨櫃船,馬紹爾群島,雜項危險物質,A304東南、北亞航線(含大陸),Keelung (Chilung)‧基隆港,Bangkok‧曼谷,20200926,13:20:00,20200927,18:10:00
3EKS9,TS HONGKONG,德翔香港,9348493,,T.S.HONGKONG SHIPPING CORP.,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,Hong Kong‧香港,Hong Kong‧香港,20200926,19:46:00,20200926,10:00:00
BKTC6,HE YANG,和洋,9179476,,舟山和丰船務有限公司,浙江舟山(ZOS),全貨櫃船,中國大陸,雜項危險物質,兩岸直航航線,Shanghai‧上海,Shanghai‧上海,20200924,0:17:00,20200924,6:38:00
BR4125,BLUE MAGPIE,藍鵲,9838151,416005694,百麗航運股份有限公司,基隆港,高速客船,台灣，中華民國,無危險品,,PU TAI‧布袋,PU TAI‧布袋,20200923,3:23:00,20200923,8:23:00
BHDA,DER YUN,德運,9589982,416460000,台灣中油股份有限公司,高雄港,油化船,台灣，中華民國,無危險品,,Hualien Harbor‧花蓮港,Hualien Harbor‧花蓮港,20200925,8:05:00,20200926,2:22:00
VRPP8,SPRING VALEN,春天瓦倫,9505950,,SPRING VALEN SHIPPING(HK) LIMITED,香港,雜貨船,香港,無危險品,,Other Port of VIET NAM‧越南其他港口,Singapore‧新加坡,20200928,23:13:00,20200930,11:27:00
9VDB4,WAN HAI 265,柏春,9230232,564395000,WAN HAI LINES (SINGAPORE) PTE LTD.,新加坡,全貨櫃船,新加坡,雜項危險物質,,Other Port of JAPAN‧日本其他港口,Other Port of VIET NAM‧越南其他港口,20200927,13:11:00,20200928,21:37:00
V7LZ9,PACIFIC BREEZE,微風,9698123,538007670,PACIFIC BREEZE LNG TRANSPORT S.A.,馬朱羅,液化天然氣船,馬紹爾群島,已壓縮液化氣體,,Manila‧馬尼拉,Singapore‧新加坡,20200926,0:20:00,20200927,22:52:00
